text,text_en,cmp_code,eu_code,party_id,year,sentence_id,cmp_code_clean,gpt_migration
"Wer hier dauerhaft seinen Lebensmittelpunkt hat, muss die Möglichkeit haben, an Wahlen, Abstimmungen und allen anderen demokratischen Prozessen gleichberechtigt teilzunehmen, in einem ersten Schritt wollen wir das kommunale Wahlrecht für Drittstaatsangehörige einführen.","Anyone living here permanently must have the opportunity to participate equally in elections, votes and all other democratic processes; as a first step, we want to introduce the right to vote in local elections for third-country nationals.",503,,41113,2021,41113_2021_93094,503,1.0
Sie müssen bei der Rente mit den eingewanderten (Spät-)Aussiedler*innen aus den Staaten der ehemaligen Sowjetunion gleichgestellt werden.,They must be put on an equal footing with immigrant (late) repatriates from the states of the former Soviet Union as far as pensions are concerned.,504,,41113,2021,41113_2021_93128,504,1.0
"Noch immer werden Rom*nja aus Deutschland abgeschoben, selbst wenn sie seit Jahrzehnten hier leben und in ihren Herkunftsländern Diskriminierung erleiden.","Rom*nja are still being deported from Germany, even if they have been living here for decades and suffer discrimination in their countries of origin.",201.2,,41113,2021,41113_2021_93153,201.2,1.0
Deshalb soll die Situation von Rom*nja in ihren Herkunftsländern in Asylverfahren und bei der Prüfung asylunabhängiger Bleiberechte stärkere Berücksichtigung finden.,"Therefore, the situation of Rom*nja in their countries of origin should be given greater consideration in asylum procedures and in the examination of asylum-independent rights to stay.",201.2,,41113,2021,41113_2021_93154,201.2,1.0
"Ihre tatkräftige Unterstützung, wenn es um Seenotrettung und die Integration von Geflüchteten geht, ist ein wichtiger gesellschaftlicher Beitrag.",Their active support when it comes to sea rescue and the integration of refugees is an important social contribution.,602.2,,41113,2021,41113_2021_93170,602.2,1.0
"Wir werden Hürden abbauen damit auch queere Menschen, Nicht-Akademiker*innen, Menschen mit Behinderung und Menschen mit Migrationsgeschichte gleichberechtigt und selbstverständlich vertreten sind.","We will break down barriers so that queer people, non-academics, people with disabilities and people with a migration background are also represented equally and as a matter of course.",503,,41113,2021,41113_2021_93223,503,1.0
Wir gestalten die vielfältige Einwanderungsgesellschaft,We shape the diverse immigration society,H,,41113,2021,41113_2021_93322,H,1.0
Einbürgerung erleichtern,Facilitate naturalization,H,,41113,2021,41113_2021_93323,H,1.0
"Wer in Deutschland geboren wird, soll die deutsche Staatsbürgerschaft erhalten, wenn ein Elternteil rechtmäßig seinen gewöhnlichen Aufenthalt in Deutschland hat.",Those born in Germany are to be granted German citizenship if one of their parents is a legal habitual resident of Germany.,607.2,,41113,2021,41113_2021_93325,607.2,1.0
"Die Staatsangehörigkeit darf, auch als Lehre aus dem nationalsozialistischen Unrecht, nicht entzogen werden.","Citizenship may not be withdrawn, also as a lesson from National Socialist injustice.",607.2,,41113,2021,41113_2021_93326,607.2,1.0
"Für Menschen, die hier jahrelang leben und Teil dieser Gesellschaft geworden sind, sollen Einbürgerungen früher möglich werden.","For people who have lived here for years and have become part of this society, naturalization should become possible earlier.",607.2,,41113,2021,41113_2021_93327,607.2,1.0
"Nach fünf Jahren Aufenthalt in Deutschland sollen alle einen Antrag auf Einbürgerung stellen können, auch für anerkannte Geflüchtete gilt ein beschleunigtes und vereinfachtes Einbürgerungsverfahren.","After five years of residence in Germany, everyone should be able to apply for naturalization, and an accelerated and simplified naturalization procedure also applies to recognized refugees.",607.2,,41113,2021,41113_2021_93328,607.2,1.0
Den Optionszwang im Staatsangehörigkeitsrecht wollen wir abschaffen und Mehrstaatigkeit anerkennen.,We want to abolish the option requirement in nationality law and recognize multiple nationality.,607.2,,41113,2021,41113_2021_93329,607.2,1.0
Die vorgenommenen Aushöhlungen des Staatsangehörigkeitsrechts wollen wir zurücknehmen und die Einbürgerungsverfahren entbürokratisieren.,We want to reverse the undermining of citizenship law and make the naturalization process less bureaucratic.,607.2,,41113,2021,41113_2021_93330,607.2,1.0
"Hindernisse bei der Identitätsklärung, die nicht in der Hand der Einzubürgernden liegen, dürfen ihnen nicht angelastet werden.",Obstacles in the clarification of identity that are beyond the control of the naturalized persons must not be blamed on them.,607.2,,41113,2021,41113_2021_93331,607.2,1.0
"Für binationale Familien und Paare, egal ob mit oder ohne Trauschein, wollen wir die Einreise unbürokratisch und fair gestalten.","For binational families and couples, whether with or without a marriage certificate, we want to make entry unbureaucratic and fair.",607.2,,41113,2021,41113_2021_93332,607.2,1.0
Ein modernes Einwanderungsgesetz für eine vielfältige Einwanderungsgesellschaft,A modern immigration law for a diverse immigration society,H,,41113,2021,41113_2021_93334,H,1.0
"Deutschland ist ein Einwanderungsland, doch bis heute fehlen eine aktive Einwanderungspolitik und ein Einwanderungsrecht, das Einwanderung tatsächlich fördert und nicht komplizierter macht.","Germany is a country of immigration, but to date it lacks an active immigration policy and immigration law that actually promotes immigration and does not make it more complicated.",602.2,,41113,2021,41113_2021_93335,602.2,1.0
"Wir wollen ein modernes Einwanderungsgesetz beschließen, das neue Zugangswege für Bildungs- und Arbeitsmigration schafft – auch für Menschen, die ihre Talente und Fähigkeiten nicht durch formale oder anerkannte Bildungsabschlüsse nachweisen können –, das transparente, unbürokratische und faire Verfahren bietet, das globale und regionale Notwendigkeiten berücksichtigt.","We want to adopt a modern immigration law that creates new access routes for educational and labor migration - including for people who cannot prove their talents and abilities through formal or recognized educational qualifications - that offers transparent, unbureaucratic and fair procedures, that takes global and regional needs into account.",602.2,,41113,2021,41113_2021_93336,602.2,1.0
"Wir erleichtern die Bildungsmigration über Stipendien und Ausbildungsvisa, genauso wie die Voraussetzungen für eine unbefristete Aufenthaltserlaubnis und die Anerkennung von im Ausland erworbenen Berufsqualifikationen.","We facilitate educational migration through scholarships and educational visas, as well as the requirements for a permanent residence permit and the recognition of professional qualifications acquired abroad.",602.2,,41113,2021,41113_2021_93338,602.2,1.0
Außerdem beenden wir den automatischen Verlust der Aufenthaltserlaubnis nach einem sechsmonatigen Aufenthalt im Ausland.,We are also ending the automatic loss of residence permits after a six-month stay abroad.,602.2,,41113,2021,41113_2021_93339,602.2,1.0
"Für Menschen, die sich ohne sicheren Aufenthaltstitel in Deutschland befinden, jedoch in den Arbeitsmarkt integriert sind oder deren Qualifizierung in den Arbeitskräftebedarf passt, soll es die Möglichkeit zum echten Spurwechsel geben.","For people who are in Germany without a secure residence title but who are integrated into the labor market or whose qualifications fit the labor needs, there should be the possibility of a genuine change of track.",607.2,,41113,2021,41113_2021_93340,607.2,1.0
"Gut funktionierende Konzepte der Arbeitsmigration, wie die Westbalkanregelung, bauen wir aus und verstetigen sie.","We are expanding and consolidating well-functioning concepts for labor migration, such as the Western Balkans arrangement.",602.2,,41113,2021,41113_2021_93341,602.2,1.0
"Ankommen ist in einer vielfältigen Einwanderungsgesellschaft ein wechselseitiger Prozess mit dem Ziel, gleiche Zugänge und Teilhabechancen in allen Bereichen des Lebens zu schaffen.",Arrival in a diverse immigration society is a two-way process with the goal of creating equal access and opportunities for participation in all areas of life.,607.2,,41113,2021,41113_2021_93343,607.2,1.0
"Der Zugang zu und die Teilnahme an Sprachkursen ist essentiell, deshalb treten wir dafür ein, dass alle neu ankommenden Migrant*innen und Geflüchteten von Anfang an ein Recht auf einen kostenfreien Zugang zu passgenauen, gut erreichbaren und bundesfinanzierten Sprach- und Integrationskursen haben.","Access to and participation in language courses is essential, which is why we advocate that all newly arriving migrants and refugees have the right to free access to tailored, accessible and federally funded language and integration courses from the very beginning.",607.2,,41113,2021,41113_2021_93346,607.2,1.0
"Denn derzeit ist das für viele Personen, etwa Familiennachzügler oder EU-Bürger*innen, nur schwer und kostenpflichtig möglich.","At present, this is only possible with difficulty and at a cost for many people, such as family migrants or EU citizens.",607.2,,41113,2021,41113_2021_93348,607.2,1.0
"Wir wollen auf europäischer Ebene einen kommunalen Integrationsfonds auflegen, um EU-weit das Ankommen in den Kommunen direkt zu unterstützen.",We want to set up a municipal integration fund at European level to provide direct support for arrivals in municipalities throughout the EU.,108,,41113,2021,41113_2021_93352,108,1.0
"Damit sollen unter anderem Migrationsberatungsstellen gestärkt und aufgebaut, Dolmetschleistungen im Gemeinwesen finanziert, zivilgesellschaftliche Unterstützungsstrukturen gefördert und strukturelle Entlastungen der Kommunen, die sich zur Aufnahme von Geflüchteten bereit erklären, in der EU gesichert werden.","Among other things, this is intended to strengthen and establish migration counseling centers, finance interpreting services in the community, promote civil society support structures, and secure structural relief in the EU for municipalities that agree to take in refugees.",602.2,,41113,2021,41113_2021_93353,602.2,1.0
"Betriebe, die Geflüchteten eine Chance auf Ausbildung oder Beschäftigung geben, brauchen entsprechende Unterstützung und Förderung.",Companies that give refugees a chance at training or employment need appropriate support and funding.,607.2,,41113,2021,41113_2021_93354,607.2,1.0
Für anerkannte Flüchtlinge wollen wir die Hürden für die Freizügigkeit innerhalb der Europäischen Union absenken.,"For recognized refugees, we want to lower the barriers to free movement within the European Union.",108,,41113,2021,41113_2021_93355,108,1.0
Asylverfahren fair und transparent,Asylum procedure fair and transparent,H,,41113,2021,41113_2021_93356,H,1.0
"Wir wollen, dass Asylverfahren in Deutschland rechtssicher, fair und transparent gestaltet sind und eine Entscheidung in angemessener Zeit erfolgt.","We want asylum procedures in Germany to be legally secure, fair and transparent, and for a decision to be made in a reasonable time.",201.2,,41113,2021,41113_2021_93357,201.2,1.0
